t,q
12579,2.44156432
12580,2.4413184
12581,2.44107248
12582,2.44082656
12583,2.44058064
12584,2.44033472
12585,2.4400888
12586,2.43984288
12587,2.43959696
12588,2.43935104
12589,2.43910512
12590,2.4388592
12591,2.43861328
12592,2.43836736
12593,2.43812144
12594,2.43787552
12595,2.4376296
12596,2.43738368
12597,2.43713776
12598,2.43689184
12599,2.43664592
12600,2.4364
12601,2.43615552
12602,2.43591104
12603,2.43566656
12604,2.43542208
12605,2.4351776
12606,2.43493312
12607,2.43468864
12608,2.43444416
12609,2.43419968
12610,2.4339552
12611,2.43371072
12612,2.43346624
12613,2.43322176
12614,2.43297728
12615,2.4327328
12616,2.43248832
12617,2.43224384
12618,2.43199936
12619,2.43175488
12620,2.4315104
12621,2.43126592
12622,2.43102144
12623,2.43077696
12624,2.43053248
12625,2.430288
12626,2.43004352
12627,2.42979904
12628,2.42955456
12629,2.42931008
12630,2.4290656
12631,2.42882112
12632,2.42857664
12633,2.42833216
12634,2.42808768
12635,2.4278432
12636,2.42759872
12637,2.42735424
12638,2.42710976
12639,2.42686528
12640,2.4266208
12641,2.42637632
12642,2.42613184
12643,2.42588736
12644,2.42564288
12645,2.4253984
12646,2.42515392
12647,2.42490944
12648,2.42466496
12649,2.42442048
12650,2.424176
12651,2.42393152
12652,2.42368704
12653,2.42344256
12654,2.42319808
12655,2.4229536
12656,2.42270912
12657,2.42246464
12658,2.42222016
12659,2.42197568
12660,2.4217312
12661,2.42148672
12662,2.42124224
12663,2.42099776
12664,2.42075328
12665,2.4205088
12666,2.42026432
12667,2.42001984
12668,2.41977536
12669,2.41953088
12670,2.4192864
12671,2.41904192
12672,2.41879744
12673,2.41855296
12674,2.41830848
12675,2.418064
12676,2.41781952
12677,2.41757504
12678,2.41733056
12679,2.41708608
12680,2.4168416
12681,2.41659712
12682,2.41635264
12683,2.41610816
12684,2.41586368
12685,2.4156192
12686,2.41537472
12687,2.41513024
12688,2.41488576
12689,2.41464128
12690,2.4143968
12691,2.41415232
12692,2.41390784
12693,2.41366336
12694,2.41341888
12695,2.4131744
12696,2.41292992
12697,2.41268544
12698,2.41244096
12699,2.41219648
12700,2.411952
12701,2.41170752
12702,2.41146304
12703,2.41121856
12704,2.41097408
12705,2.4107296
12706,2.41048512
12707,2.41024064
12708,2.40999616
12709,2.40975168
12710,2.4095072
12711,2.40926272
12712,2.40901824
12713,2.40877376
12714,2.40852928
12715,2.4082848
12716,2.40804032
12717,2.40779584
12718,2.40755136
12719,2.40730688
12720,2.4070624
12721,2.40681792
12722,2.40657344
12723,2.40632896
12724,2.40608448
12725,2.40584
12726,2.40559552
12727,2.40535104
12728,2.40510656
12729,2.40486208
12730,2.4046176
12731,2.40437312
12732,2.40412864
12733,2.40388416
12734,2.40363968
12735,2.4033952
12736,2.40315072
12737,2.40290624
12738,2.40266176
12739,2.40241728
12740,2.4021728
12741,2.40192832
12742,2.40168384
12743,2.40143936
12744,2.40119488
12745,2.4009504
12746,2.40070592
12747,2.40046144
12748,2.40021696
12749,2.39997248
12750,2.399728
12751,2.39948352
12752,2.39923904
12753,2.39899456
12754,2.39875008
12755,2.3985056
12756,2.39826112
12757,2.39801664
12758,2.39777216
12759,2.39752768
12760,2.3972832
12761,2.39703872
12762,2.39679424
12763,2.39654976
12764,2.39630528
12765,2.3960608
12766,2.39581632
12767,2.39557184
12768,2.39532736
12769,2.39508288
12770,2.3948384
12771,2.39459392
12772,2.39434944
12773,2.39410496
12774,2.39386048
12775,2.393616
12776,2.39337152
12777,2.39312704
12778,2.39288256
12779,2.39263808
12780,2.3923936
12781,2.39214912
12782,2.39190464
12783,2.39166016
12784,2.39141568
12785,2.3911712
12786,2.39092672
12787,2.39068224
12788,2.39043776
12789,2.39019328
12790,2.3899488
12791,2.38970432
12792,2.38945984
12793,2.38921536
12794,2.38897088
12795,2.3887264
12796,2.38848192
12797,2.38823744
12798,2.38799296
12799,2.38774848
12800,2.387504
12801,2.38725952
12802,2.38701504
12803,2.38677056
12804,2.38652608
12805,2.3862816
12806,2.38603712
12807,2.38579264
12808,2.38554816
12809,2.38530368
12810,2.3850592
12811,2.38481472
12812,2.38457024
12813,2.38432576
12814,2.38408128
12815,2.3838368
12816,2.38359232
12817,2.38334784
12818,2.38310336
12819,2.38285888
12820,2.3826144
12821,2.38236992
12822,2.38212544
12823,2.38188096
12824,2.38163648
12825,2.381392
12826,2.38114752
12827,2.38090304
12828,2.38065856
12829,2.38041408
12830,2.3801696
12831,2.37992512
12832,2.37968064
12833,2.37943616
12834,2.37919168
12835,2.3789472
12836,2.37870272
12837,2.37845824
12838,2.37821376
12839,2.37796928
12840,2.3777248
12841,2.37748032
12842,2.37723584
12843,2.37699136
12844,2.37674688
12845,2.3765024
12846,2.37625792
12847,2.37601344
12848,2.37576896
12849,2.37552448
12850,2.37528
12851,2.37503552
12852,2.37479104
12853,2.37454656
12854,2.37430208
12855,2.3740576
12856,2.37381312
12857,2.37356864
12858,2.37332416
12859,2.37307968
12860,2.3728352
12861,2.37259072
12862,2.37234624
12863,2.37210176
12864,2.37185728
12865,2.3716128
12866,2.37136832
12867,2.37112384
12868,2.37087936
12869,2.37063488
12870,2.3703904
12871,2.37014592
12872,2.36990144
12873,2.36965696
12874,2.36941248
12875,2.369168
12876,2.36892352
12877,2.36867904
12878,2.36843456
12879,2.36819008
12880,2.3679456
12881,2.36770112
12882,2.36745664
12883,2.36721216
12884,2.36696768
12885,2.3667232
12886,2.36647872
12887,2.36623424
12888,2.36598976
12889,2.36574528
12890,2.3655008
12891,2.36525632
12892,2.36501184
12893,2.36476736
12894,2.36452288
12895,2.3642784
12896,2.36403392
12897,2.36378944
12898,2.36354496
12899,2.36330048
12900,2.363056
12901,2.36281152
12902,2.36256704
12903,2.36232256
12904,2.36207808
12905,2.3618336
12906,2.36158912
12907,2.36134464
12908,2.36110016
12909,2.36085568
12910,2.3606112
12911,2.36036672
12912,2.36012224
12913,2.35987776
12914,2.35963328
12915,2.3593888
12916,2.35914432
12917,2.35889984
12918,2.35865536
12919,2.35841088
12920,2.3581664
12921,2.35792192
12922,2.35767744
12923,2.35743296
12924,2.35718848
12925,2.356944
12926,2.35669952
12927,2.35645504
12928,2.35621056
12929,2.35596608
12930,2.3557216
12931,2.35547712
12932,2.35523264
12933,2.35498816
12934,2.35474368
12935,2.3544992
12936,2.35425472
12937,2.35401024
12938,2.35376576
12939,2.35352128
12940,2.3532768
12941,2.35303232
12942,2.35278784
12943,2.35254336
12944,2.35229888
12945,2.3520544
12946,2.35180992
12947,2.35156544
12948,2.35132096
12949,2.35107648
12950,2.350832
12951,2.35058752
12952,2.35034304
12953,2.35009856
12954,2.34985408
12955,2.3496096
12956,2.34936512
12957,2.34912064
12958,2.34887616
12959,2.34863168
12960,2.3483872
12961,2.34814272
12962,2.34789824
12963,2.34765376
12964,2.34740928
12965,2.3471648
12966,2.34692032
12967,2.34667584
12968,2.34643136
12969,2.34618688
12970,2.3459424
12971,2.34569792
12972,2.34545344
12973,2.34520896
12974,2.34496448
12975,2.34472
12976,2.34447552
12977,2.34423104
12978,2.34398656
12979,2.34374208
12980,2.3434976
12981,2.34325312
12982,2.34300864
12983,2.34276416
12984,2.34251968
12985,2.3422752
12986,2.34203072
12987,2.34178624
12988,2.34154176
12989,2.34129728
12990,2.3410528
12991,2.34080832
12992,2.34056384
12993,2.34031936
12994,2.34007488
12995,2.3398304
12996,2.33958592
12997,2.33934144
12998,2.33909696
12999,2.33885248
13000,2.338608
13001,2.33836352
13002,2.33811904
13003,2.33787456
13004,2.33763008
13005,2.3373856
13006,2.33714112
13007,2.33689664
13008,2.33665216
13009,2.33640768
13010,2.3361632
13011,2.33591872
13012,2.33567424
13013,2.33542976
13014,2.33518528
13015,2.3349408
13016,2.33469632
13017,2.33445184
13018,2.33420736
13019,2.33396288
13020,2.3337184
13021,2.33347392
13022,2.33322944
13023,2.33298496
13024,2.33274048
13025,2.332496
13026,2.33225152
13027,2.33200704
13028,2.33176256
13029,2.33151808
13030,2.3312736
13031,2.33102912
13032,2.33078464
13033,2.33054016
13034,2.33029568
13035,2.3300512
13036,2.32980672
13037,2.32956224
13038,2.32931776
13039,2.32907328
13040,2.3288288
13041,2.32858432
13042,2.32833984
13043,2.32809536
13044,2.32785088
13045,2.3276064
13046,2.32736192
13047,2.32711744
13048,2.32687296
13049,2.32662848
13050,2.326384
13051,2.32613952
13052,2.32589504
13053,2.32565056
13054,2.32540608
13055,2.3251616
13056,2.32491712
13057,2.32467264
13058,2.32442816
13059,2.32418368
13060,2.3239392
13061,2.32369472
13062,2.32345024
13063,2.32320576
13064,2.32296128
13065,2.3227168
13066,2.32247232
13067,2.32222784
13068,2.32198336
13069,2.32173888
13070,2.3214944
13071,2.32124992
13072,2.32100544
13073,2.32076096
13074,2.32051648
13075,2.320272
13076,2.32002752
13077,2.31978304
13078,2.31953856
13079,2.31929408
13080,2.3190496
13081,2.31880512
13082,2.31856064
13083,2.31831616
13084,2.31807168
13085,2.3178272
13086,2.31758272
13087,2.31733824
13088,2.31709376
13089,2.31684928
13090,2.3166048
13091,2.31636032
13092,2.31611584
13093,2.31587136
13094,2.31562688
13095,2.3153824
13096,2.31513792
13097,2.31489344
13098,2.31464896
13099,2.31440448
13100,2.31416
13101,2.31391552
13102,2.31367104
13103,2.31342656
13104,2.31318208
13105,2.3129376
13106,2.31269312
13107,2.31244864
13108,2.31220416
13109,2.31195968
13110,2.3117152
13111,2.31147072
13112,2.31122624
13113,2.31098176
13114,2.31073728
13115,2.3104928
13116,2.31024832
13117,2.31000384
13118,2.30975936
13119,2.30951488
13120,2.3092704
13121,2.30902592
13122,2.30878144
13123,2.30853696
13124,2.30829248
13125,2.308048
13126,2.30780352
13127,2.30755904
13128,2.30731456
13129,2.30707008
13130,2.3068256
13131,2.30658112
13132,2.30633664
13133,2.30609216
13134,2.30584768
13135,2.3056032
13136,2.30535872
13137,2.30511424
13138,2.30486976
13139,2.30462528
13140,2.3043808
13141,2.30413632
13142,2.30389184
13143,2.30364736
13144,2.30340288
13145,2.3031584
13146,2.30291392
13147,2.30266944
13148,2.30242496
13149,2.30218048
13150,2.301936
13151,2.30169152
13152,2.30144704
13153,2.30120256
13154,2.30095808
13155,2.3007136
13156,2.30046912
13157,2.30022464
13158,2.29998016
13159,2.29973568
13160,2.2994912
13161,2.29924672
13162,2.29900224
13163,2.29875776
13164,2.29851328
13165,2.2982688
13166,2.29802432
13167,2.29777984
13168,2.29753536
13169,2.29729088
13170,2.2970464
13171,2.29680192
13172,2.29655744
13173,2.29631296
13174,2.29606848
13175,2.295824
13176,2.29557952
13177,2.29533504
13178,2.29509056
13179,2.29484608
13180,2.2946016
13181,2.29435712
13182,2.29411264
13183,2.29386816
13184,2.29362368
13185,2.2933792
13186,2.29313472
13187,2.29289024
13188,2.29264576
13189,2.29240128
13190,2.2921568
13191,2.29191232
13192,2.29166784
13193,2.29142336
13194,2.29117888
13195,2.2909344
13196,2.29068992
13197,2.29044544
13198,2.29020096
13199,2.28995648
13200,2.289712
13201,2.28946752
13202,2.28922304
13203,2.28897856
13204,2.28873408
13205,2.2884896
13206,2.28824512
13207,2.28800064
13208,2.28775616
13209,2.28751168
13210,2.2872672
13211,2.28702272
13212,2.28677824
13213,2.28653376
13214,2.28628928
13215,2.2860448
13216,2.28580032
13217,2.28555584
13218,2.28531136
13219,2.28506688
13220,2.2848224
13221,2.28457792
13222,2.28433344
13223,2.28408896
13224,2.28384448
13225,2.2836
13226,2.28335552
13227,2.28311104
13228,2.28286656
13229,2.28262208
13230,2.2823776
13231,2.28213312
13232,2.28188864
13233,2.28164416
13234,2.28139968
13235,2.2811552
13236,2.28091072
13237,2.28066624
13238,2.28042176
13239,2.28017728
13240,2.2799328
13241,2.27968832
13242,2.27944384
13243,2.27919936
13244,2.27895488
13245,2.2787104
13246,2.27846592
13247,2.27822144
13248,2.27797696
13249,2.27773248
13250,2.277488
13251,2.27724352
13252,2.27699904
13253,2.27675456
13254,2.27651008
13255,2.2762656
13256,2.27602112
13257,2.27577664
13258,2.27553216
13259,2.27528768
13260,2.2750432
13261,2.27479872
13262,2.27455424
13263,2.27430976
13264,2.27406528
13265,2.2738208
13266,2.27357632
13267,2.27333184
13268,2.27308736
13269,2.27284288
13270,2.2725984
13271,2.27235392
13272,2.27210944
13273,2.27186496
13274,2.27162048
13275,2.271376
13276,2.27113152
13277,2.27088704
13278,2.27064256
13279,2.27039808
13280,2.2701536
13281,2.26990912
13282,2.26966464
13283,2.26942016
13284,2.26917568
13285,2.2689312
13286,2.26868672
13287,2.26844224
13288,2.26819776
13289,2.26795328
13290,2.2677088
13291,2.26746432
13292,2.26721984
13293,2.26697536
13294,2.26673088
13295,2.2664864
13296,2.26624192
13297,2.26599744
13298,2.26575296
13299,2.26550848
13300,2.265264
13301,2.26501952
13302,2.26477504
13303,2.26453056
13304,2.26428608
13305,2.2640416
13306,2.26379712
13307,2.26355264
13308,2.26330816
13309,2.26306368
13310,2.2628192
13311,2.26257472
13312,2.26233024
13313,2.26208576
13314,2.26184128
13315,2.2615968
13316,2.26135232
13317,2.26110784
13318,2.26086336
13319,2.26061888
13320,2.2603744
13321,2.26012992
13322,2.25988544
13323,2.25964096
13324,2.25939648
13325,2.259152
13326,2.25890752
13327,2.25866304
13328,2.25841856
13329,2.25817408
13330,2.2579296
13331,2.25768512
13332,2.25744064
13333,2.25719616
13334,2.25695168
13335,2.2567072
13336,2.25646272
13337,2.25621824
13338,2.25597376
13339,2.25572928
13340,2.2554848
13341,2.25524032
13342,2.25499584
13343,2.25475136
13344,2.25450688
13345,2.2542624
13346,2.25401792
13347,2.25377344
13348,2.25352896
13349,2.25328448
13350,2.25304
13351,2.25279552
13352,2.25255104
13353,2.25230656
13354,2.25206208
13355,2.2518176
13356,2.25157312
13357,2.25132864
13358,2.25108416
13359,2.25083968
13360,2.2505952
13361,2.25035072
13362,2.25010624
13363,2.24986176
13364,2.24961728
13365,2.2493728
13366,2.24912832
13367,2.24888384
13368,2.24863936
13369,2.24839488
13370,2.2481504
13371,2.24790592
13372,2.24766144
13373,2.24741696
13374,2.24717248
13375,2.246928
13376,2.24668352
13377,2.24643904
13378,2.24619456
13379,2.24595008
13380,2.2457056
13381,2.24546112
13382,2.24521664
13383,2.24497216
13384,2.24472768
13385,2.2444832
13386,2.24423872
13387,2.24399424
13388,2.24374976
13389,2.24350528
13390,2.2432608
13391,2.24301632
13392,2.24277184
13393,2.24252736
13394,2.24228288
13395,2.2420384
13396,2.24179392
13397,2.24154944
13398,2.24130496
13399,2.24106048
13400,2.240816
13401,2.24057152
13402,2.24032704
13403,2.24008256
13404,2.23983808
13405,2.2395936
13406,2.23934912
13407,2.23910464
13408,2.23886016
13409,2.23861568
13410,2.2383712
13411,2.23812672
13412,2.23788224
13413,2.23763776
13414,2.23739328
13415,2.2371488
13416,2.23690432
13417,2.23665984
13418,2.23641536
13419,2.23617088
13420,2.2359264
13421,2.23568192
13422,2.23543744
13423,2.23519296
13424,2.23494848
13425,2.234704
13426,2.23445952
13427,2.23421504
13428,2.23397056
13429,2.23372608
13430,2.2334816
13431,2.23323712
13432,2.23299264
13433,2.23274816
13434,2.23250368
13435,2.2322592
13436,2.23201472
13437,2.23177024
13438,2.23152576
13439,2.23128128
13440,2.2310368
13441,2.23079232
13442,2.23054784
13443,2.23030336
13444,2.23005888
13445,2.2298144
13446,2.22956992
13447,2.22932544
13448,2.22908096
13449,2.22883648
13450,2.228592
13451,2.22834752
13452,2.22810304
13453,2.22785856
13454,2.22761408
13455,2.2273696
13456,2.22712512
13457,2.22688064
13458,2.22663616
13459,2.22639168
13460,2.2261472
13461,2.22590272
13462,2.22565824
13463,2.22541376
13464,2.22516928
13465,2.2249248
13466,2.22468032
13467,2.22443584
13468,2.22419136
13469,2.22394688
13470,2.2237024
13471,2.22345792
13472,2.22321344
13473,2.22296896
13474,2.22272448
13475,2.22248
13476,2.22223552
13477,2.22199104
13478,2.22174656
13479,2.22150208
13480,2.2212576
13481,2.22101312
13482,2.22076864
13483,2.22052416
13484,2.22027968
13485,2.2200352
13486,2.21979072
13487,2.21954624
13488,2.21930176
13489,2.21905728
13490,2.2188128
13491,2.21856832
13492,2.21832384
13493,2.21807936
13494,2.21783488
13495,2.2175904
13496,2.21734592
13497,2.21710144
13498,2.21685696
13499,2.21661248
13500,2.216368
13501,2.21612352
13502,2.21587904
13503,2.21563456
13504,2.21539008
13505,2.2151456
13506,2.21490112
13507,2.21465664
13508,2.21441216
13509,2.21416768
13510,2.2139232
13511,2.21367872
13512,2.21343424
13513,2.21318976
13514,2.21294528
13515,2.2127008
13516,2.21245632
13517,2.21221184
13518,2.21196736
13519,2.21172288
13520,2.2114784
13521,2.21123392
13522,2.21098944
13523,2.21074496
13524,2.21050048
13525,2.210256
13526,2.21001152
13527,2.20976704
13528,2.20952256
13529,2.20927808
13530,2.2090336
13531,2.20878912
13532,2.20854464
13533,2.20830016
13534,2.20805568
13535,2.2078112
13536,2.20756672
13537,2.20732224
13538,2.20707776
13539,2.20683328
13540,2.2065888
13541,2.20634432
13542,2.20609984
13543,2.20585536
13544,2.20561088
13545,2.2053664
13546,2.20512192
13547,2.20487744
13548,2.20463296
13549,2.20438848
13550,2.204144
13551,2.20389952
13552,2.20365504
13553,2.20341056
13554,2.20316608
13555,2.2029216
13556,2.20267712
13557,2.20243264
13558,2.20218816
13559,2.20194368
13560,2.2016992
13561,2.20145472
13562,2.20121024
13563,2.20096576
13564,2.20072128
13565,2.2004768
13566,2.20023232
13567,2.19998784
13568,2.19974336
13569,2.19949888
13570,2.1992544
13571,2.19900992
13572,2.19876544
13573,2.19852096
13574,2.19827648
13575,2.198032
13576,2.19778752
13577,2.19754304
13578,2.19729856
13579,2.19705408
13580,2.1968096
13581,2.19656512
13582,2.19632064
13583,2.19607616
13584,2.19583168
13585,2.1955872
13586,2.19534272
13587,2.19509824
13588,2.19485376
13589,2.19460928
13590,2.1943648
13591,2.19412032
13592,2.19387584
13593,2.19363136
13594,2.19338688
13595,2.1931424
13596,2.19289792
13597,2.19265344
13598,2.19240896
13599,2.19216448
13600,2.19192
13601,2.19167552
13602,2.19143104
13603,2.19118656
13604,2.19094208
13605,2.1906976
13606,2.19045312
13607,2.19020864
13608,2.18996416
13609,2.18971968
13610,2.1894752
13611,2.18923072
13612,2.18898624
13613,2.18874176
13614,2.18849728
13615,2.1882528
13616,2.18800832
13617,2.18776384
13618,2.18751936
13619,2.18727488
13620,2.1870304
13621,2.18678592
13622,2.18654144
13623,2.18629696
13624,2.18605248
13625,2.185808
13626,2.18556352
13627,2.18531904
13628,2.18507456
13629,2.18483008
13630,2.1845856
13631,2.18434112
13632,2.18409664
13633,2.18385216
13634,2.18360768
13635,2.1833632
13636,2.18311872
13637,2.18287424
13638,2.18262976
13639,2.18238528
13640,2.1821408
13641,2.18189632
13642,2.18165184
13643,2.18140736
13644,2.18116288
13645,2.1809184
13646,2.18067392
13647,2.18042944
13648,2.18018496
13649,2.17994048
13650,2.179696
13651,2.17945152
13652,2.17920704
13653,2.17896256
13654,2.17871808
13655,2.1784736
13656,2.17822912
13657,2.17798464
13658,2.17774016
13659,2.17749568
13660,2.1772512
13661,2.17700672
13662,2.17676224
13663,2.17651776
13664,2.17627328
13665,2.1760288
13666,2.17578432
13667,2.17553984
13668,2.17529536
13669,2.17505088
13670,2.1748064
13671,2.17456192
13672,2.17431744
13673,2.17407296
13674,2.17382848
13675,2.173584
13676,2.17333952
13677,2.17309504
13678,2.17285056
13679,2.17260608
13680,2.1723616
13681,2.17211712
13682,2.17187264
13683,2.17162816
13684,2.17138368
13685,2.1711392
13686,2.17089472
13687,2.17065024
13688,2.17040576
13689,2.17016128
13690,2.1699168
13691,2.16967232
13692,2.16942784
13693,2.16918336
13694,2.16893888
13695,2.1686944
13696,2.16844992
13697,2.16820544
13698,2.16796096
13699,2.16771648
13700,2.167472
13701,2.16722752
13702,2.16698304
13703,2.16673856
13704,2.16649408
13705,2.1662496
13706,2.16600512
13707,2.16576064
13708,2.16551616
13709,2.16527168
13710,2.1650272
13711,2.16478272
13712,2.16453824
13713,2.16429376
13714,2.16404928
13715,2.1638048
13716,2.16356032
13717,2.16331584
13718,2.16307136
13719,2.16282688
13720,2.1625824
13721,2.16233792
13722,2.16209344
13723,2.16184896
13724,2.16160448
13725,2.16136
13726,2.16111552
13727,2.16087104
13728,2.16062656
13729,2.16038208
13730,2.1601376
13731,2.15989312
13732,2.15964864
13733,2.15940416
13734,2.15915968
13735,2.1589152
13736,2.15867072
13737,2.15842624
13738,2.15818176
13739,2.15793728
13740,2.1576928
13741,2.15744832
13742,2.15720384
13743,2.15695936
13744,2.15671488
13745,2.1564704
13746,2.15622592
13747,2.15598144
13748,2.15573696
13749,2.15549248
13750,2.155248
13751,2.15500352
13752,2.15475904
13753,2.15451456
13754,2.15427008
13755,2.1540256
13756,2.15378112
13757,2.15353664
13758,2.15329216
13759,2.15304768
13760,2.1528032
13761,2.15255872
13762,2.15231424
13763,2.15206976
13764,2.15182528
13765,2.1515808
13766,2.15133632
13767,2.15109184
13768,2.15084736
13769,2.15060288
13770,2.1503584
13771,2.15011392
13772,2.14986944
13773,2.14962496
13774,2.14938048
13775,2.149136
13776,2.14889152
13777,2.14864704
13778,2.14840256
13779,2.14815808
13780,2.1479136
13781,2.14766912
13782,2.14742464
13783,2.14718016
13784,2.14693568
13785,2.1466912
13786,2.14644672
13787,2.14620224
13788,2.14595776
13789,2.14571328
13790,2.1454688
13791,2.14522432
13792,2.14497984
13793,2.14473536
13794,2.14449088
13795,2.1442464
13796,2.14400192
13797,2.14375744
13798,2.14351296
13799,2.14326848
13800,2.143024
13801,2.14277952
13802,2.14253504
13803,2.14229056
13804,2.14204608
13805,2.1418016
13806,2.14155712
13807,2.14131264
13808,2.14106816
13809,2.14082368
13810,2.1405792
13811,2.14033472
13812,2.14009024
13813,2.13984576
13814,2.13960128
13815,2.1393568
13816,2.13911232
13817,2.13886784
13818,2.13862336
13819,2.13837888
13820,2.1381344
13821,2.13788992
13822,2.13764544
13823,2.13740096
13824,2.13715648
13825,2.136912
13826,2.13666752
13827,2.13642304
13828,2.13617856
13829,2.13593408
13830,2.1356896
13831,2.13544512
13832,2.13520064
13833,2.13495616
13834,2.13471168
13835,2.1344672
13836,2.13422272
13837,2.13397824
13838,2.13373376
13839,2.13348928
13840,2.1332448
13841,2.13300032
13842,2.13275584
13843,2.13251136
13844,2.13226688
13845,2.1320224
13846,2.13177792
13847,2.13153344
13848,2.13128896
13849,2.13104448
13850,2.1308
13851,2.13055552
13852,2.13031104
13853,2.13006656
13854,2.12982208
13855,2.1295776
13856,2.12933312
13857,2.12908864
13858,2.12884416
13859,2.12859968
13860,2.1283552
13861,2.12811072
13862,2.12786624
13863,2.12762176
13864,2.12737728
13865,2.1271328
13866,2.12688832
13867,2.12664384
13868,2.12639936
13869,2.12615488
13870,2.1259104
13871,2.12566592
13872,2.12542144
13873,2.12517696
13874,2.12493248
13875,2.124688
13876,2.12444352
13877,2.12419904
13878,2.12395456
13879,2.12371008
13880,2.1234656
13881,2.12322112
13882,2.12297664
13883,2.12273216
13884,2.12248768
13885,2.1222432
13886,2.12199872
13887,2.12175424
13888,2.12150976
13889,2.12126528
13890,2.1210208
13891,2.12077632
13892,2.12053184
13893,2.12028736
13894,2.12004288
13895,2.1197984
13896,2.11955392
13897,2.11930944
13898,2.11906496
13899,2.11882048
13900,2.118576
13901,2.11833152
13902,2.11808704
13903,2.11784256
13904,2.11759808
13905,2.1173536
13906,2.11710912
13907,2.11686464
13908,2.11662016
13909,2.11637568
13910,2.1161312
13911,2.11588672
13912,2.11564224
13913,2.11539776
13914,2.11515328
13915,2.1149088
13916,2.11466432
13917,2.11441984
13918,2.11417536
13919,2.11393088
13920,2.1136864
13921,2.11344192
13922,2.11319744
13923,2.11295296
13924,2.11270848
13925,2.112464
13926,2.11221952
13927,2.11197504
13928,2.11173056
13929,2.11148608
13930,2.1112416
13931,2.11099712
13932,2.11075264
13933,2.11050816
13934,2.11026368
13935,2.1100192
13936,2.10977472
13937,2.10953024
13938,2.10928576
13939,2.10904128
13940,2.1087968
13941,2.10855232
13942,2.10830784
13943,2.10806336
13944,2.10781888
13945,2.1075744
13946,2.10732992
13947,2.10708544
13948,2.10684096
13949,2.10659648
13950,2.106352
13951,2.10610752
13952,2.10586304
13953,2.10561856
13954,2.10537408
13955,2.1051296
13956,2.10488512
13957,2.10464064
13958,2.10439616
13959,2.10415168
13960,2.1039072
13961,2.10366272
13962,2.10341824
13963,2.10317376
13964,2.10292928
13965,2.1026848
13966,2.10244032
13967,2.10219584
13968,2.10195136
13969,2.10170688
13970,2.1014624
13971,2.10121792
13972,2.10097344
13973,2.10072896
13974,2.10048448
13975,2.10024
13976,2.09999552
13977,2.09975104
13978,2.09950656
13979,2.09926208
13980,2.0990176
13981,2.09877312
13982,2.09852864
13983,2.09828416
13984,2.09803968
13985,2.0977952
13986,2.09755072
13987,2.09730624
13988,2.09706176
13989,2.09681728
13990,2.0965728
13991,2.09632832
13992,2.09608384
13993,2.09583936
13994,2.09559488
13995,2.0953504
13996,2.09510592
13997,2.09486144
13998,2.09461696
13999,2.09437248
14000,2.094128
14001,2.09388352
14002,2.09363904
14003,2.09339456
14004,2.09315008
14005,2.0929056
14006,2.09266112
14007,2.09241664
14008,2.09217216
14009,2.09192768
14010,2.0916832
14011,2.09143872
14012,2.09119424
14013,2.09094976
14014,2.09070528
14015,2.0904608
14016,2.09021632
14017,2.08997184
14018,2.08972736
14019,2.08948288
14020,2.0892384
14021,2.08899392
14022,2.08874944
14023,2.08850496
14024,2.08826048
14025,2.088016
14026,2.08777152
14027,2.08752704
14028,2.08728256
14029,2.08703808
14030,2.0867936
14031,2.08654912
14032,2.08630464
14033,2.08606016
14034,2.08581568
14035,2.0855712
14036,2.08532672
14037,2.08508224
14038,2.08483776
14039,2.08459328
14040,2.0843488
14041,2.08410432
14042,2.08385984
14043,2.08361536
14044,2.08337088
14045,2.0831264
14046,2.08288192
14047,2.08263744
14048,2.08239296
14049,2.08214848
14050,2.081904
14051,2.08165952
14052,2.08141504
14053,2.08117056
14054,2.08092608
14055,2.0806816
14056,2.08043712
14057,2.08019264
14058,2.07994816
14059,2.07970368
14060,2.0794592
14061,2.07921472
14062,2.07897024
14063,2.07872576
14064,2.07848128
14065,2.0782368
14066,2.07799232
14067,2.07774784
14068,2.07750336
14069,2.07725888
14070,2.0770144
14071,2.07676992
14072,2.07652544
14073,2.07628096
14074,2.07603648
14075,2.075792
14076,2.07554752
14077,2.07530304
14078,2.07505856
14079,2.07481408
14080,2.0745696
14081,2.07432512
14082,2.07408064
14083,2.07383616
14084,2.07359168
14085,2.0733472
14086,2.07310272
14087,2.07285824
14088,2.07261376
14089,2.07236928
14090,2.0721248
14091,2.07188032
14092,2.07163584
14093,2.07139136
14094,2.07114688
14095,2.0709024
14096,2.07065792
14097,2.07041344
14098,2.07016896
14099,2.06992448
14100,2.06968
14101,2.06943552
14102,2.06919104
14103,2.06894656
14104,2.06870208
14105,2.0684576
14106,2.06821312
14107,2.06796864
14108,2.06772416
14109,2.06747968
14110,2.0672352
14111,2.06699072
14112,2.06674624
14113,2.06650176
14114,2.06625728
14115,2.0660128
14116,2.06576832
14117,2.06552384
14118,2.06527936
14119,2.06503488
14120,2.0647904
14121,2.06454592
14122,2.06430144
14123,2.06405696
14124,2.06381248
14125,2.063568
14126,2.06332352
14127,2.06307904
14128,2.06283456
14129,2.06259008
14130,2.0623456
14131,2.06210112
14132,2.06185664
14133,2.06161216
14134,2.06136768
14135,2.0611232
14136,2.06087872
14137,2.06063424
14138,2.06038976
14139,2.06014528
14140,2.0599008
