time,flow
3770,0.31119353531182
3771,0.311475758377703
3772,0.311757981443585
3773,0.312040204509468
3774,0.312322427575351
3775,0.312604650641233
3776,0.312886873707116
3777,0.313169096772999
3778,0.313451319838881
3779,0.313733542904764
3780,0.314015765970647
3781,0.314297989036529
3782,0.314580212102412
3783,0.314862435168295
3784,0.315144658234177
3785,0.31542688130006
3786,0.315709104365943
3787,0.315991327431826
3788,0.316273550497708
3789,0.316555773563591
3790,0.316837996629474
3791,0.317120219695356
3792,0.317402442761239
3793,0.317684665827122
3794,0.317966888893004
3795,0.318249111958887
3796,0.31853133502477
3797,0.318813558090652
3798,0.319095781156535
3799,0.319378004222418
3800,0.3196602272883
3801,0.319942450354183
3802,0.320224673420066
3803,0.320506896485948
3804,0.320789119551831
3805,0.321071342617714
3806,0.321353565683596
3807,0.321635788749479
3808,0.321918011815362
3809,0.322200234881245
3810,0.322482457947127
3811,0.32276468101301
3812,0.323046904078893
3813,0.323329127144775
3814,0.323611350210658
3815,0.323893573276541
3816,0.324175796342423
3817,0.324458019408306
3818,0.324740242474189
3819,0.325022465540071
3820,0.325304688605954
3821,0.325586911671837
3822,0.325869134737719
3823,0.326151357803602
3824,0.326433580869485
3825,0.326715803935367
3826,0.32699802700125
3827,0.327280250067133
3828,0.327562473133015
3829,0.327844696198898
3830,0.328126919264781
3831,0.328409142330663
3832,0.328691365396546
3833,0.328973588462429
3834,0.329255811528312
3835,0.329538034594194
3836,0.329820257660077
3837,0.330102480725959
3838,0.330384703791842
3839,0.330666926857725
3840,0.330949149923608
3841,0.33123137298949
3842,0.331513596055373
3843,0.331795819121256
3844,0.332078042187138
3845,0.332360265253021
3846,0.332642488318904
3847,0.332924711384786
3848,0.333206934450669
3849,0.333489157516552
3850,0.333771380582434
3851,0.334053603648317
3852,0.3343358267142
3853,0.334618049780082
3854,0.334900272845965
3855,0.335182495911848
3856,0.335464718977731
3857,0.335746942043613
3858,0.336029165109496
3859,0.336311388175378
3860,0.336593611241261
3861,0.336875834307144
3862,0.337158057373026
3863,0.337440280438909
3864,0.337722503504792
3865,0.338004726570675
3866,0.338286949636557
3867,0.33856917270244
